trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3204,False,"{'a': 0.001, 'e': 0.0406401006130566}",30,15,29.848417517373584,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3205,False,"{'a': 0.001, 'e': 0.04059948082572218}",20,11,-24.194964947935468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
3206,False,"{'a': 0.001, 'e': 0.040558901637871986}",25,0,30.756237433231306,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3207,False,"{'a': 0.001, 'e': 0.040518363008926805}",25,11,3.4283143652959094,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
3208,False,"{'a': 0.001, 'e': 0.040477864898348016}",25,9,28.201505707567556,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3209,False,"{'a': 0.001, 'e': 0.04043740726563748}",20,16,5.4290456513932845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3210,False,"{'a': 0.001, 'e': 0.0403969900703376}",20,12,14.60554727778128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3211,False,"{'a': 0.001, 'e': 0.04035661327203115}",20,0,28.22449459260761,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3212,False,"{'a': 0.001, 'e': 0.040316276830341335}",20,16,8.38704021333892,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3213,False,"{'a': 0.001, 'e': 0.0402759807049317}",35,23,13.765064302422909,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3214,False,"{'a': 0.001, 'e': 0.04023572485550614}",25,14,20.512581062336082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3215,False,"{'a': 0.001, 'e': 0.040195509241808786}",20,11,18.142806747288517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3216,False,"{'a': 0.001, 'e': 0.040155333823624025}",20,7,22.364087477561974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3217,False,"{'a': 0.001, 'e': 0.040115198560776416}",20,0,15.714015070861652,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
