trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
188,False,"{'a': 0.001, 'e': 0.8119999999999998}",20,0,-73.468072701477,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
189,False,"{'a': 0.001, 'e': 0.8109999999999998}",25,0,-70.78268490887014,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
190,False,"{'a': 0.001, 'e': 0.8099999999999998}",20,0,-20.7850857387079,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
191,False,"{'a': 0.001, 'e': 0.8089999999999998}",25,0,-92.17401623518819,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.8079999999999998}",20,0,-59.021810853705425,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
193,False,"{'a': 0.001, 'e': 0.8069999999999998}",25,0,-5.255250492108047,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
194,False,"{'a': 0.001, 'e': 0.8059999999999998}",20,0,-104.98708862097448,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
195,False,"{'a': 0.001, 'e': 0.8049999999999998}",25,0,-142.59552857233763,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
196,False,"{'a': 0.001, 'e': 0.8039999999999998}",25,14,-28.42390482589906,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
197,False,"{'a': 0.001, 'e': 0.8029999999999998}",20,8,-48.73093795555532,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
198,False,"{'a': 0.001, 'e': 0.8019999999999998}",25,0,-36.31830496772857,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
199,False,"{'a': 0.001, 'e': 0.8009999999999998}",20,0,-60.370383287445975,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
200,False,"{'a': 0.001, 'e': 0.7999999999999998}",20,7,-25.62430193473661,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
201,False,"{'a': 0.001, 'e': 0.7989999999999998}",20,0,-11.336429944007019,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.001, 'e': 0.7979999999999998}",20,9,-7.31104152890928,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
203,False,"{'a': 0.001, 'e': 0.7969999999999998}",20,0,4.393691200810284,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
204,False,"{'a': 0.001, 'e': 0.7959999999999998}",20,7,-48.056437706325305,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 0}",1
205,False,"{'a': 0.001, 'e': 0.7949999999999998}",25,0,-99.6826414591247,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
206,False,"{'a': 0.001, 'e': 0.7939999999999998}",20,0,-63.76621737194694,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
207,False,"{'a': 0.001, 'e': 0.7929999999999998}",25,0,-116.59351429388163,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
208,False,"{'a': 0.001, 'e': 0.7919999999999998}",20,6,-1.5378089023232207,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.001, 'e': 0.7909999999999998}",25,0,-134.68163246735116,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
210,False,"{'a': 0.001, 'e': 0.7899999999999998}",25,0,-52.30834879935125,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
211,False,"{'a': 0.001, 'e': 0.7889999999999998}",25,0,-82.93682893728271,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
212,False,"{'a': 0.001, 'e': 0.7879999999999998}",20,0,-81.19736322018933,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
213,False,"{'a': 0.001, 'e': 0.7869999999999998}",30,0,-201.72234609146452,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
214,False,"{'a': 0.001, 'e': 0.7859999999999998}",20,0,-138.4626180951466,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
215,False,"{'a': 0.001, 'e': 0.7849999999999998}",20,0,-18.754782475875157,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
216,False,"{'a': 0.001, 'e': 0.7839999999999998}",20,7,-63.3998791343497,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
217,False,"{'a': 0.001, 'e': 0.7829999999999998}",30,0,-150.83014341981774,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",0
218,False,"{'a': 0.001, 'e': 0.7819999999999998}",20,0,-101.52560918859389,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
219,False,"{'a': 0.001, 'e': 0.7809999999999998}",20,10,-67.67051623849723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
220,False,"{'a': 0.001, 'e': 0.7799999999999998}",20,9,-27.10644362689973,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
221,False,"{'a': 0.001, 'e': 0.7789999999999998}",30,0,-165.04585544924387,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
222,False,"{'a': 0.001, 'e': 0.7779999999999998}",25,11,-92.39001487193303,"{0: 8, 1: 1, 2: 2, 3: 2, 4: 1}",1
223,False,"{'a': 0.001, 'e': 0.7769999999999998}",30,0,-103.40208038651764,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
224,False,"{'a': 0.001, 'e': 0.7759999999999998}",20,0,-63.18430659173998,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
225,False,"{'a': 0.001, 'e': 0.7749999999999998}",20,0,-25.02998032937827,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
226,False,"{'a': 0.001, 'e': 0.7739999999999998}",30,0,-58.970123449257045,"{0: 20, 1: 6, 2: 2, 3: 2, 4: 0}",0
227,False,"{'a': 0.001, 'e': 0.7729999999999998}",20,0,-97.37815367053454,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
228,False,"{'a': 0.001, 'e': 0.7719999999999998}",30,13,-177.4700721852311,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 4}",1
229,False,"{'a': 0.001, 'e': 0.7709999999999998}",25,0,-9.366983947900673,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
230,False,"{'a': 0.001, 'e': 0.7699999999999998}",20,0,-62.71561081803736,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
231,False,"{'a': 0.001, 'e': 0.7689999999999998}",25,0,-31.68550692075739,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
232,False,"{'a': 0.001, 'e': 0.7679999999999998}",20,0,-77.60548577338902,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
233,False,"{'a': 0.001, 'e': 0.7669999999999998}",25,0,-68.37421002037712,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
234,False,"{'a': 0.001, 'e': 0.7659999999999998}",25,6,-83.36517191502834,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
235,False,"{'a': 0.001, 'e': 0.7649999999999998}",30,9,-22.781183238544727,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 0}",1
236,False,"{'a': 0.001, 'e': 0.7639999999999998}",25,0,-78.56396998692205,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
237,False,"{'a': 0.001, 'e': 0.7629999999999998}",25,0,-86.75827000725548,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
238,False,"{'a': 0.001, 'e': 0.7619999999999998}",30,20,-28.884466519704887,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
239,False,"{'a': 0.001, 'e': 0.7609999999999998}",20,0,-67.86469509436233,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
240,False,"{'a': 0.001, 'e': 0.7599999999999998}",25,0,-245.57961939124684,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 5}",0
241,False,"{'a': 0.001, 'e': 0.7589999999999998}",25,5,-75.34278596611848,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",1
242,False,"{'a': 0.001, 'e': 0.7579999999999998}",20,0,-38.35116240717585,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
243,False,"{'a': 0.001, 'e': 0.7569999999999998}",20,0,-26.82500971351256,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
244,False,"{'a': 0.001, 'e': 0.7559999999999998}",20,0,-93.12300460917253,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
245,False,"{'a': 0.001, 'e': 0.7549999999999998}",20,0,-44.5840436336468,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
246,False,"{'a': 0.001, 'e': 0.7539999999999998}",25,0,-58.15170758022104,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
247,False,"{'a': 0.001, 'e': 0.7529999999999998}",25,0,-133.25849334745683,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
248,False,"{'a': 0.001, 'e': 0.7519999999999998}",20,0,-108.98574462457071,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
249,False,"{'a': 0.001, 'e': 0.7509999999999998}",30,0,-183.18263703648853,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
250,False,"{'a': 0.001, 'e': 0.7499999999999998}",20,0,-123.58150271940889,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
251,False,"{'a': 0.001, 'e': 0.7489999999999998}",30,0,-148.24436658382098,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
252,False,"{'a': 0.001, 'e': 0.7479999999999998}",20,13,-7.774650299835143,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
253,False,"{'a': 0.001, 'e': 0.7469999999999998}",20,0,-32.430011427168424,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
254,False,"{'a': 0.001, 'e': 0.7459999999999998}",35,25,-25.352009431754368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
255,False,"{'a': 0.001, 'e': 0.7449999999999998}",30,17,-11.5499324746236,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
256,False,"{'a': 0.001, 'e': 0.7439999999999998}",20,5,-131.56741026166858,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 3}",1
257,False,"{'a': 0.001, 'e': 0.7429999999999998}",20,0,-33.808536977016786,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
258,False,"{'a': 0.001, 'e': 0.7419999999999998}",25,0,-83.4818168718681,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
259,False,"{'a': 0.001, 'e': 0.7409999999999998}",30,15,-70.60973370679645,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
260,False,"{'a': 0.001, 'e': 0.7399999999999998}",20,3,-93.16861668693741,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
261,False,"{'a': 0.001, 'e': 0.7389999999999998}",25,0,-83.81614203544635,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
262,False,"{'a': 0.001, 'e': 0.7379999999999998}",25,0,-45.64578429519419,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
263,False,"{'a': 0.001, 'e': 0.7369999999999998}",30,0,-160.77448749389546,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 3}",0
264,False,"{'a': 0.001, 'e': 0.7359999999999998}",20,0,-70.89061504016632,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
265,False,"{'a': 0.001, 'e': 0.7349999999999998}",30,0,-96.60170866747299,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
266,False,"{'a': 0.001, 'e': 0.7339999999999998}",20,12,3.0560969472247925,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.001, 'e': 0.7329999999999998}",25,0,-26.04891894163271,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
268,False,"{'a': 0.001, 'e': 0.7319999999999998}",25,4,-49.57549203244262,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 0}",1
269,False,"{'a': 0.001, 'e': 0.7309999999999998}",25,0,-207.37957086874889,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
270,False,"{'a': 0.001, 'e': 0.7299999999999998}",20,1,-9.732763291558374,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.001, 'e': 0.7289999999999998}",20,0,-92.92345273141761,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
272,False,"{'a': 0.001, 'e': 0.7279999999999998}",20,9,-46.44596665195429,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
273,False,"{'a': 0.001, 'e': 0.7269999999999998}",20,14,-44.68155214759604,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
274,False,"{'a': 0.001, 'e': 0.7259999999999998}",20,4,-49.03642769401628,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.001, 'e': 0.7249999999999998}",20,0,-63.98244671108941,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
276,False,"{'a': 0.001, 'e': 0.7239999999999998}",25,0,-95.8870872416083,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
277,False,"{'a': 0.001, 'e': 0.7229999999999998}",20,11,-26.514801353287293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.001, 'e': 0.7219999999999998}",20,0,-13.13245956850816,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
279,False,"{'a': 0.001, 'e': 0.7209999999999998}",20,0,-107.85436091016764,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
280,False,"{'a': 0.001, 'e': 0.7199999999999998}",20,0,-20.15099566124879,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
281,False,"{'a': 0.001, 'e': 0.7189999999999998}",30,0,-117.42389803155089,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
282,False,"{'a': 0.001, 'e': 0.7179999999999997}",30,13,-53.22826963340066,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 0}",1
283,False,"{'a': 0.001, 'e': 0.7169999999999997}",20,0,-84.91293797787368,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
284,False,"{'a': 0.001, 'e': 0.7159999999999997}",20,0,-104.0167462767022,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
285,False,"{'a': 0.001, 'e': 0.7149999999999997}",20,5,-34.13987884104333,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 0}",1
286,False,"{'a': 0.001, 'e': 0.7139999999999997}",25,0,-67.43445836912272,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
287,False,"{'a': 0.001, 'e': 0.7129999999999997}",20,0,-73.23435061374555,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
288,False,"{'a': 0.001, 'e': 0.7119999999999997}",35,0,-12.57679417464332,"{0: 30, 1: 1, 2: 4, 3: 0, 4: 0}",0
289,False,"{'a': 0.001, 'e': 0.7109999999999997}",20,0,-72.20933937979383,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
290,False,"{'a': 0.001, 'e': 0.7099999999999997}",20,0,-186.0508133015065,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
291,False,"{'a': 0.001, 'e': 0.7089999999999997}",20,0,-43.410171643228836,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
292,False,"{'a': 0.001, 'e': 0.7079999999999997}",25,0,-14.511625362530504,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
293,False,"{'a': 0.001, 'e': 0.7069999999999997}",20,0,-24.527574296828284,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
294,False,"{'a': 0.001, 'e': 0.7059999999999997}",35,0,-109.7372134135207,"{0: 28, 1: 2, 2: 2, 3: 0, 4: 3}",0
295,False,"{'a': 0.001, 'e': 0.7049999999999997}",25,0,-28.139377469523893,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
296,False,"{'a': 0.001, 'e': 0.7039999999999997}",20,0,-73.0326553794269,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
297,False,"{'a': 0.001, 'e': 0.7029999999999997}",20,0,9.701812826758418,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
298,False,"{'a': 0.001, 'e': 0.7019999999999997}",20,0,-34.883530638852605,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.001, 'e': 0.7009999999999997}",20,0,-120.65276642597121,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
300,False,"{'a': 0.001, 'e': 0.6999999999999997}",20,0,-62.22091982007373,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.001, 'e': 0.6989999999999997}",25,0,-66.49142975310312,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
302,False,"{'a': 0.001, 'e': 0.6979999999999997}",20,7,-38.793930915016496,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
303,False,"{'a': 0.001, 'e': 0.6969999999999997}",30,0,-146.24372323175058,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
304,False,"{'a': 0.001, 'e': 0.6959999999999997}",20,0,-77.9682015169021,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
305,False,"{'a': 0.001, 'e': 0.6949999999999997}",30,0,-8.157864710735772,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",1
306,False,"{'a': 0.001, 'e': 0.6939999999999997}",20,0,-61.65042128423634,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
307,False,"{'a': 0.001, 'e': 0.6929999999999997}",35,6,-159.3278815314474,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 2}",1
308,False,"{'a': 0.001, 'e': 0.6919999999999997}",25,0,-75.83845381073152,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
309,False,"{'a': 0.001, 'e': 0.6909999999999997}",25,8,-54.903145808919376,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
310,False,"{'a': 0.001, 'e': 0.6899999999999997}",20,13,-18.629812693809292,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
311,False,"{'a': 0.001, 'e': 0.6889999999999997}",20,9,-51.2608573628384,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
312,False,"{'a': 0.001, 'e': 0.6879999999999997}",30,0,-75.38639676520829,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
313,False,"{'a': 0.001, 'e': 0.6869999999999997}",25,0,-15.555480810835721,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
314,False,"{'a': 0.001, 'e': 0.6859999999999997}",30,0,-189.64474890111657,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
315,False,"{'a': 0.001, 'e': 0.6849999999999997}",20,0,-184.85440636040767,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
316,False,"{'a': 0.001, 'e': 0.6839999999999997}",35,20,2.4629817913963015,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
317,False,"{'a': 0.001, 'e': 0.6829999999999997}",25,15,-15.492602861204858,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.001, 'e': 0.6819999999999997}",20,0,-114.8870441161482,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
319,False,"{'a': 0.001, 'e': 0.6809999999999997}",25,0,-48.22178439175395,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
320,False,"{'a': 0.001, 'e': 0.6799999999999997}",20,0,-18.121775288005747,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
321,False,"{'a': 0.001, 'e': 0.6789999999999997}",20,0,-31.63089038172538,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
322,False,"{'a': 0.001, 'e': 0.6779999999999997}",20,0,-31.083042970388192,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
323,False,"{'a': 0.001, 'e': 0.6769999999999997}",20,0,-42.70359770035484,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
324,False,"{'a': 0.001, 'e': 0.6759999999999997}",25,9,-41.029543356171935,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
325,False,"{'a': 0.001, 'e': 0.6749999999999997}",25,15,-35.95045321441859,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
326,False,"{'a': 0.001, 'e': 0.6739999999999997}",20,0,-50.04489938551018,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
327,False,"{'a': 0.001, 'e': 0.6729999999999997}",35,0,-67.78793823919062,"{0: 25, 1: 2, 2: 7, 3: 1, 4: 0}",0
328,False,"{'a': 0.001, 'e': 0.6719999999999997}",20,13,-10.115297888551627,"{0: 4, 1: 3, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.001, 'e': 0.6709999999999997}",20,0,-3.9376090633100382,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
330,False,"{'a': 0.001, 'e': 0.6699999999999997}",20,0,-64.611607634826,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
331,False,"{'a': 0.001, 'e': 0.6689999999999997}",25,2,-2.8249242612200582,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
332,False,"{'a': 0.001, 'e': 0.6679999999999997}",25,8,-60.06419707065845,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
333,False,"{'a': 0.001, 'e': 0.6669999999999997}",20,0,-29.49027486673724,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
334,False,"{'a': 0.001, 'e': 0.6659999999999997}",20,0,-87.80659594540059,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
335,False,"{'a': 0.001, 'e': 0.6649999999999997}",25,0,-136.78828306353054,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
336,False,"{'a': 0.001, 'e': 0.6639999999999997}",30,0,-84.53123146108325,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
337,False,"{'a': 0.001, 'e': 0.6629999999999997}",30,19,-4.609739945474001,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
338,False,"{'a': 0.001, 'e': 0.6619999999999997}",20,0,-145.79011585429942,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
339,False,"{'a': 0.001, 'e': 0.6609999999999997}",25,0,-170.6003798843351,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
340,False,"{'a': 0.001, 'e': 0.6599999999999997}",25,0,-24.073992777365127,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
341,False,"{'a': 0.001, 'e': 0.6589999999999997}",30,0,-98.545443884895,"{0: 20, 1: 6, 2: 2, 3: 0, 4: 2}",0
342,False,"{'a': 0.001, 'e': 0.6579999999999997}",20,0,-18.549118593615084,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
343,False,"{'a': 0.001, 'e': 0.6569999999999997}",20,0,-0.7535489198698802,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
344,False,"{'a': 0.001, 'e': 0.6559999999999997}",20,15,1.687924969887196,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.001, 'e': 0.6549999999999997}",25,2,-79.1708037242121,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 1}",1
346,False,"{'a': 0.001, 'e': 0.6539999999999997}",20,0,-69.02894879017953,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
347,False,"{'a': 0.001, 'e': 0.6529999999999997}",30,0,-164.88742030926062,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
348,False,"{'a': 0.001, 'e': 0.6519999999999997}",20,0,-78.40007075435207,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
349,False,"{'a': 0.001, 'e': 0.6509999999999997}",25,13,-29.54480605972216,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
350,False,"{'a': 0.001, 'e': 0.6499999999999997}",20,0,-12.729498726351608,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
351,False,"{'a': 0.001, 'e': 0.6489999999999997}",20,0,-155.8650706403872,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 3}",0
352,False,"{'a': 0.001, 'e': 0.6479999999999997}",20,0,-0.7681570133399612,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
353,False,"{'a': 0.001, 'e': 0.6469999999999997}",30,0,-131.54383243711703,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
354,False,"{'a': 0.001, 'e': 0.6459999999999997}",20,0,-119.10682098107846,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
355,False,"{'a': 0.001, 'e': 0.6449999999999997}",20,1,-48.156440128685986,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
356,False,"{'a': 0.001, 'e': 0.6439999999999997}",20,0,-95.85095388787217,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
357,False,"{'a': 0.001, 'e': 0.6429999999999997}",20,0,-13.711912945267406,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
358,False,"{'a': 0.001, 'e': 0.6419999999999997}",20,0,-131.34231719599498,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
359,False,"{'a': 0.001, 'e': 0.6409999999999997}",35,15,-79.36293470729831,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",1
360,False,"{'a': 0.001, 'e': 0.6399999999999997}",25,0,-84.7468446542204,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
361,False,"{'a': 0.001, 'e': 0.6389999999999997}",25,0,-148.97681826998658,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
362,False,"{'a': 0.001, 'e': 0.6379999999999997}",20,0,16.27124827994182,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
363,False,"{'a': 0.001, 'e': 0.6369999999999997}",30,20,-5.919342699795822,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
364,False,"{'a': 0.001, 'e': 0.6359999999999997}",20,0,10.277403441521265,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
365,False,"{'a': 0.001, 'e': 0.6349999999999997}",20,13,-7.841754469924086,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.001, 'e': 0.6339999999999997}",20,0,-83.07279270895359,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
367,False,"{'a': 0.001, 'e': 0.6329999999999997}",20,0,-100.19266646579125,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
368,False,"{'a': 0.001, 'e': 0.6319999999999997}",20,2,-61.51487797049444,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 0}",1
369,False,"{'a': 0.001, 'e': 0.6309999999999997}",25,2,-97.21613467107393,"{0: 16, 1: 0, 2: 4, 3: 2, 4: 1}",1
370,False,"{'a': 0.001, 'e': 0.6299999999999997}",25,0,-76.30469404440365,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
