trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.01, 'e': 0.15881742610692068}",25,14,9.12993116473211,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.01, 'e': 0.1572371663136276}",20,3,11.58813457588087,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.01, 'e': 0.1556726303679973}",25,17,2.2272845025961563,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.01, 'e': 0.1541236618151314}",30,15,23.19799837154585,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.01, 'e': 0.15259010575688386}",25,5,-6.474846638278989,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
190,False,"{'a': 0.01, 'e': 0.15107180883637084}",25,0,30.415668419182666,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
191,False,"{'a': 0.01, 'e': 0.14956861922263504}",30,16,25.495075164431345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.01, 'e': 0.14808038659546244}",30,15,16.814627289262116,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.01, 'e': 0.14660696213035015}",35,3,33.94473817985719,"{0: 30, 1: 2, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.01, 'e': 0.14514819848362373}",20,0,9.696501405614882,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
195,False,"{'a': 0.01, 'e': 0.14370394977770293}",20,0,-41.25616184997563,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
196,False,"{'a': 0.01, 'e': 0.1422740715865136}",35,23,-21.467225674648887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.01, 'e': 0.140858420921045}",20,12,16.15126975092836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.01, 'e': 0.13945685621505094}",25,8,-12.742089872068814,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
199,False,"{'a': 0.01, 'e': 0.13806923731089282}",30,6,32.1669154525776,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.01, 'e': 0.13669542544552385}",20,0,-31.418190400965802,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
201,False,"{'a': 0.01, 'e': 0.1353352832366127}",25,5,-44.97952057441044,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
202,False,"{'a': 0.01, 'e': 0.13398867466880493}",30,3,-19.35417445848096,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 0}",1
203,False,"{'a': 0.01, 'e': 0.13265546508012172}",25,15,7.292882275397729,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.01, 'e': 0.13133552114849303}",20,4,23.786584481363715,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.01, 'e': 0.1300287108784259}",20,0,-56.91750776098955,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
206,False,"{'a': 0.01, 'e': 0.12873490358780423}",20,0,19.923835299877812,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
207,False,"{'a': 0.01, 'e': 0.12745396989482075}",25,0,31.705309230344515,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.01, 'e': 0.12618578170503877}",25,6,8.132248749671742,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
209,False,"{'a': 0.01, 'e': 0.12493021219858241}",30,10,4.50386585657252,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
210,False,"{'a': 0.01, 'e': 0.12368713581745483}",20,12,-25.959955141527846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
211,False,"{'a': 0.01, 'e': 0.1224564282529819}",20,0,-11.977996726233142,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
212,False,"{'a': 0.01, 'e': 0.12123796643338168}",25,3,37.255928493527676,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.01, 'e': 0.12003162851145673}",20,2,-12.243694299116132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
214,False,"{'a': 0.01, 'e': 0.11883729385240965}",35,9,28.04803542121966,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.01, 'e': 0.11765484302177918}",25,0,29.895481590177734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
216,False,"{'a': 0.01, 'e': 0.11648415777349697}",25,0,-22.26121432046341,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
217,False,"{'a': 0.01, 'e': 0.11532512103806251}",20,0,30.83050513933805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
218,False,"{'a': 0.01, 'e': 0.1141776169108365}",20,0,-4.787228599450484,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
219,False,"{'a': 0.01, 'e': 0.11304153064044985}",20,2,25.211194953885062,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.01, 'e': 0.11191674861732888}",30,17,-26.850255798974977,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
221,False,"{'a': 0.01, 'e': 0.11080315836233387}",25,3,17.054410253644676,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.01, 'e': 0.10970064851551141}",25,0,16.6451229599406,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
223,False,"{'a': 0.01, 'e': 0.10860910882495796}",20,6,-16.985903787911305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
224,False,"{'a': 0.01, 'e': 0.10752843013579495}",20,0,29.784663171494884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.01, 'e': 0.1064585043792528}",20,11,15.733165619448117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.01, 'e': 0.10539922456186433}",20,0,-17.974540038256126,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
227,False,"{'a': 0.01, 'e': 0.104350484754765}",25,0,38.07116546295407,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
228,False,"{'a': 0.01, 'e': 0.1033121800831002}",25,9,23.953975430252637,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.01, 'e': 0.10228420671553744}",20,3,28.148750901770793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.01, 'e': 0.1012664618538834}",30,0,26.231431825222383,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
231,False,"{'a': 0.01, 'e': 0.1002588437228037}",20,13,9.156608250285915,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.01, 'e': 0.09926125155964566}",25,7,7.721879533478857,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
233,False,"{'a': 0.01, 'e': 0.09827358560436154}",20,0,8.180508473188473,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
234,False,"{'a': 0.01, 'e': 0.09729574708953276}",25,0,23.963872716799997,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.01, 'e': 0.09632763823049303}",25,11,20.190222049741074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.01, 'e': 0.09536916221554961}",30,4,13.46898946933609,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.01, 'e': 0.09442022319630235}",20,7,-39.02055270232416,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
238,False,"{'a': 0.01, 'e': 0.09348072627805847}",25,0,22.56625580394739,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
239,False,"{'a': 0.01, 'e': 0.09255057751034329}",20,1,5.718976793875285,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
240,False,"{'a': 0.01, 'e': 0.09162968387750484}",30,20,17.03626858888469,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.01, 'e': 0.09071795328941251}",25,6,19.940021181474414,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.01, 'e': 0.08981529457224763}",20,0,-16.44550053670362,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
243,False,"{'a': 0.01, 'e': 0.08892161745938634}",30,9,36.691301976854504,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.01, 'e': 0.08803683258237255}",20,6,4.459352258476644,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
245,False,"{'a': 0.01, 'e': 0.0871608514619813}",30,4,39.0599397804169,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.01, 'e': 0.0862935864993705}",30,3,-3.680652344544445,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
247,False,"{'a': 0.01, 'e': 0.08543495096732123}",25,16,19.891899926877834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.01, 'e': 0.08458485900156469}",20,9,-20.083513785731057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
249,False,"{'a': 0.01, 'e': 0.08374322559219596}",20,0,-10.996965479978133,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.01, 'e': 0.08290996657517266}",25,11,10.631241141964532,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.01, 'e': 0.0820849986238988}",30,8,26.127066995248168,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.01, 'e': 0.08126823924089167}",25,0,13.646331491305911,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
253,False,"{'a': 0.01, 'e': 0.08045960674953244}",25,11,23.049206666228404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.01, 'e': 0.07965902028589801}",25,10,24.776011135291153,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.01, 'e': 0.07886639979067495}",25,0,40.62167898239061,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.01, 'e': 0.07808166600115313}",25,11,21.04142478982455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.01, 'e': 0.07730474044329974}",20,9,20.17025137641326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.01, 'e': 0.07653554542391151}",25,10,16.426824460335272,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.01, 'e': 0.07577400402284548}",20,0,-13.399389371803897,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
260,False,"{'a': 0.01, 'e': 0.07502004008532698}",30,13,1.273900935802032,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
261,False,"{'a': 0.01, 'e': 0.07427357821433388}",20,5,18.544501068097745,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.01, 'e': 0.0735345437630571}",30,19,21.49540628627714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.01, 'e': 0.07280286282743559}",25,17,-28.312205559651296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
264,False,"{'a': 0.01, 'e': 0.0720784622387661}",35,6,32.37040598153642,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.01, 'e': 0.07136126955638605}",25,1,12.210720280248744,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
266,False,"{'a': 0.01, 'e': 0.0706512130604296}",30,20,16.096097646140226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.01, 'e': 0.06994822174465536}",20,5,25.521761604493314,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.01, 'e': 0.069252225309346}",25,2,34.621954884800715,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.01, 'e': 0.06856315415427791}",30,23,10.35242227882964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.01, 'e': 0.06788093937176144}",20,0,14.347422492548437,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.01, 'e': 0.06720551273974976}",30,17,11.756674845387371,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.01, 'e': 0.06653680671501686}",30,18,22.850137298642956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.01, 'e': 0.06587475442640295}",25,8,30.39398326181039,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.01, 'e': 0.06521928966812753}",35,0,3.642248804844937,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
275,False,"{'a': 0.01, 'e': 0.06457034689316847}",25,16,0.721003947697691,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.01, 'e': 0.06392786120670757}",30,12,31.20067173644738,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.01, 'e': 0.0632917683596407}",25,5,17.081397638899574,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.01, 'e': 0.06266200474215315}",20,1,9.232294745881099,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
279,False,"{'a': 0.01, 'e': 0.06203850737735829}",25,15,5.811519319595549,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.01, 'e': 0.06142121391500013}",20,7,12.110906852351127,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.01, 'e': 0.06081006262521795}",30,18,21.36721990991629,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.01, 'e': 0.06020499239237354}",25,11,18.71695929338308,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.01, 'e': 0.05960594270893937}",35,9,42.33629449964008,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.01, 'e': 0.05901285366944784}",25,11,25.20105875608207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.01, 'e': 0.05842566596450083}",20,0,16.78595849220827,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
286,False,"{'a': 0.01, 'e': 0.057844320874838456}",25,7,33.088215691971804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.01, 'e': 0.05726876026546736}",25,3,23.18113619539444,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.01, 'e': 0.0566989265798469}",30,6,26.731954286798487,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.01, 'e': 0.056134762834133725}",25,12,21.985857726746165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.01, 'e': 0.05557621261148306}",30,15,4.544511875075147,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
291,False,"{'a': 0.01, 'e': 0.05502322005640723}",30,3,-5.509377393394115,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
292,False,"{'a': 0.01, 'e': 0.05447572986918986}",25,0,-2.5420069320183263,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
293,False,"{'a': 0.01, 'e': 0.05393368730035602}",20,2,27.734548182975402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.01, 'e': 0.053397038145197084}",30,0,48.552196490316035,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
295,False,"{'a': 0.01, 'e': 0.05286572873835037}",35,9,44.73114193005601,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.01, 'e': 0.05233970594843238}",20,12,12.652235520863748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.01, 'e': 0.05181891717272583}",20,9,18.21278963019696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.01, 'e': 0.05130331033191911}",25,7,13.788222885461026,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.01, 'e': 0.0507928338648985}",25,0,22.08241991684719,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
300,False,"{'a': 0.01, 'e': 0.050287436723591865}",25,5,-26.02576993896859,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
301,False,"{'a': 0.01, 'e': 0.049787068367863944}",30,10,20.471111264128247,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.01, 'e': 0.04929167876046215}",25,10,11.392487247872088,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.01, 'e': 0.04880121836201296}",35,17,27.37696372984455,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.01, 'e': 0.04831563812606777}",30,5,37.54181594443728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.01, 'e': 0.04783488949419837}",30,18,11.197394052077815,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.01, 'e': 0.04735892439114091}",30,1,36.32116446130838,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.01, 'e': 0.046887695219988486}",20,12,-29.79552934540981,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
308,False,"{'a': 0.01, 'e': 0.04642115485743125}",20,10,11.967749802654577,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.01, 'e': 0.045959256649044204}",20,2,32.16539093368774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.01, 'e': 0.04550195440462157}",25,0,-2.2612885848709157,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
311,False,"{'a': 0.01, 'e': 0.0450492023935578}",20,1,8.377931162935493,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
312,False,"{'a': 0.01, 'e': 0.044600955340274535}",30,16,23.344868720034285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.01, 'e': 0.04415716841969286}",30,19,21.991017587891108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.01, 'e': 0.04371779725275094}",20,2,25.931309221309856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.01, 'e': 0.043282797901965896}",25,0,34.59641198496553,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.01, 'e': 0.04285212686704019}",20,0,22.26578593465053,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.01, 'e': 0.042425741080511385}",30,11,-18.737805733463134,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
318,False,"{'a': 0.01, 'e': 0.04200359790344555}",25,0,32.888949121392564,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
319,False,"{'a': 0.01, 'e': 0.04158565512117316}",25,8,17.665878045232837,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.01, 'e': 0.04117187093906774}",20,6,22.073474822979573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.01, 'e': 0.04076220397836621}",20,3,25.675910027208253,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.01, 'e': 0.04035661327203115}",30,0,41.969372293496086,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
323,False,"{'a': 0.01, 'e': 0.039955058260653896}",20,0,19.094976047415575,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.01, 'e': 0.039557498788398725}",30,0,23.31305703677257,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
325,False,"{'a': 0.01, 'e': 0.039163895098987066}",25,3,32.43237263138915,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.01, 'e': 0.03877420783172201}",25,18,10.945715671186157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.01, 'e': 0.038388398017552054}",20,0,-14.496648926342075,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
328,False,"{'a': 0.01, 'e': 0.038006427075174314}",30,15,25.45637373308834,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.01, 'e': 0.0376282568071762}",25,14,18.452217431289625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.01, 'e': 0.03725384939621581}",20,0,-12.328628060364924,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
331,False,"{'a': 0.01, 'e': 0.036883167401239994}",25,6,-13.502849252033108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
332,False,"{'a': 0.01, 'e': 0.0365161737537404}",20,15,4.963019648466343,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.01, 'e': 0.03615283175404641}",20,0,23.19367255604265,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.01, 'e': 0.0357931050676553}",20,8,19.91158502071505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.01, 'e': 0.03543695772159864}",20,0,26.821151841932164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.01, 'e': 0.035084354100845025}",20,0,20.483723547041002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.01, 'e': 0.03473525894473856}",25,14,11.125192967061857,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.01, 'e': 0.03438963734347271}",20,14,12.499851755611218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.01, 'e': 0.034047454734599344}",20,0,32.797275437439644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
340,False,"{'a': 0.01, 'e': 0.033708676899572396}",30,0,38.45187983567151,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.01, 'e': 0.03337326996032608}",20,6,15.281848889281651,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.01, 'e': 0.03304120037588693}",25,8,33.07173259258829,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.01, 'e': 0.03271243493901982}",20,5,25.963209761753326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.01, 'e': 0.03238694077290704}",20,10,15.048683151702747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.01, 'e': 0.03206468532786077}",30,9,35.98822406142963,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.01, 'e': 0.03174563637806794}",20,0,-10.797750586767137,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
347,False,"{'a': 0.01, 'e': 0.03142976201836771}",20,12,17.125304011918075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.01, 'e': 0.03111703066106086}",35,2,47.37639458903522,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.01, 'e': 0.030807411032751076}",25,13,24.303637252365142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.01, 'e': 0.030500872171217483}",20,11,12.880662579292002,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.01, 'e': 0.0301973834223185}",25,3,31.32795381508951,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.01, 'e': 0.029896914436926308}",20,8,6.999367986501999,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.01, 'e': 0.029599435167892}",25,12,22.617066292728072,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.01, 'e': 0.029304915867040746}",20,0,29.96552763066998,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.01, 'e': 0.029013327082197053}",20,6,23.536937325513072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.01, 'e': 0.028724639654239423}",20,0,33.84805113724368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.01, 'e': 0.028438824714184505}",25,0,14.458819315906732,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
358,False,"{'a': 0.01, 'e': 0.028155853680300096}",20,0,34.34692714367978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
359,False,"{'a': 0.01, 'e': 0.027875698255247015}",30,15,10.620331271726542,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.01, 'e': 0.027598330423249287}",25,7,29.44765226449117,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.01, 'e': 0.02732372244729256}",20,11,16.45858870996973,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.01, 'e': 0.027051846866350416}",25,5,27.864921331274722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.01, 'e': 0.026782676492638175}",30,16,28.52419179804877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.01, 'e': 0.02651618440889418}",20,2,29.19573482615688,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.01, 'e': 0.02625234396568796}",25,4,35.66598935516315,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.01, 'e': 0.025991128778755347}",20,0,33.52011686092464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
367,False,"{'a': 0.01, 'e': 0.02573251272635994}",30,16,23.38891654327347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.01, 'e': 0.025476469946681016}",35,1,49.75060195984528,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.01, 'e': 0.025222974835227212}",20,10,19.326509944824004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
